id,carat,depth,table,x,y,z,price,city_Amsterdam,city_Antwerp,city_Dubai,city_Kimberly,city_Las Vegas,city_London,city_Luxembourg,city_Madrid,city_New York City,city_Paris,city_Surat,city_Tel Aviv,city_Zurich,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
9410,0.35,62.3,56.0,4.53,4.56,2.83,590.7898429341747,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9411,1.7,58.0,60.0,7.88,7.84,4.56,875.8929434130166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9412,1.0,62.2,62.0,6.34,6.39,3.96,258.8741261466118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9413,1.0,59.4,55.0,6.59,6.65,3.93,476.93515854246994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9414,1.47,59.3,59.0,7.34,7.39,4.37,915.8213286084668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9415,0.52,61.2,58.0,5.2,5.16,3.17,343.9151484223484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9416,0.33,61.5,61.0,4.46,4.39,2.72,663.8180880446753,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9417,2.05,63.7,61.0,8.03,7.99,5.1,122.40354496810424,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9418,1.53,61.8,55.0,7.43,7.45,4.59,446.6552501507375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9419,0.58,60.6,57.0,5.38,5.41,3.27,477.61145573002926,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9420,1.11,64.8,55.1,6.44,6.55,4.21,169.04570261551154,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9421,0.77,61.4,55.0,5.93,5.95,3.65,265.69287500466,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9422,1.0,63.5,59.0,6.35,6.32,4.02,682.7921714298081,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9423,0.42,60.5,58.0,4.81,4.84,2.92,992.1711727900256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9424,1.01,64.5,60.0,6.3,6.25,4.05,886.267008055946,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9425,2.12,62.3,58.0,8.25,8.16,5.12,244.57402723234912,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9426,0.31,62.1,55.0,4.33,4.36,2.7,809.4995430269183,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9427,2.11,60.9,59.0,8.3,8.25,5.04,271.1225952496609,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9428,0.55,61.8,54.0,5.29,5.26,3.26,161.0763163886809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9429,0.31,61.6,57.0,4.38,4.36,2.69,164.698709038968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9430,0.33,61.9,55.0,4.44,4.48,2.76,333.20917393252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9431,2.02,60.9,60.0,8.08,8.14,4.94,893.5102712476183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9432,0.71,59.3,55.0,5.83,5.9,3.48,538.7532317258789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9433,1.13,62.7,57.0,6.62,6.65,4.16,586.6558574311968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9434,1.02,60.7,56.0,6.56,6.51,3.97,582.425379522758,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9435,1.0,64.9,59.0,6.2,6.13,4.0,40.76607991584058,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9436,1.06,61.0,57.0,6.63,6.54,4.02,98.7680428013198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9437,0.83,61.3,56.0,6.04,6.06,3.71,471.4211409788874,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9438,1.01,60.7,62.0,6.43,6.49,3.92,64.94533039775396,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9439,0.5,62.3,60.0,5.16,5.08,3.19,786.3243508864572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9440,1.66,62.3,58.0,7.62,7.57,4.73,876.8443917934351,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9441,1.08,62.5,57.0,6.54,6.51,4.08,437.61797744122657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9442,0.48,58.2,59.2,5.09,5.14,2.98,917.7251645082964,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9443,1.05,62.5,56.0,6.48,6.54,4.07,241.4043606728431,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9444,2.19,60.6,57.0,8.39,8.35,5.07,518.7848514533197,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9445,1.31,61.4,59.0,7.01,6.96,4.29,690.1041134093286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9446,0.76,58.5,62.0,5.93,6.01,3.49,258.2939701516324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9447,0.72,63.5,57.0,5.66,5.68,3.6,12.272656814832803,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9448,0.3,61.6,60.0,4.28,4.33,2.65,694.2077897786692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9449,0.4,62.3,55.0,4.74,4.76,2.96,406.2644363114372,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9450,1.28,62.2,55.0,6.94,6.99,4.33,433.97823789437774,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9451,0.38,62.7,57.0,4.71,4.64,2.93,397.0448863960781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9452,1.0,65.0,58.0,6.21,6.16,4.02,743.7697585105515,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9453,0.9,57.9,60.0,6.3,6.34,3.66,644.5321653924739,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9454,0.31,61.5,56.0,4.37,4.34,2.68,823.8715372416078,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9455,1.51,68.3,57.0,6.95,6.87,4.72,970.367391004513,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9456,0.31,62.6,60.0,4.33,4.29,2.7,724.7507348900193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9457,0.5,61.3,60.0,5.15,5.1,3.14,844.0558985361594,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9458,1.0,60.5,60.0,6.37,6.42,3.87,501.9572172049144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9459,1.0,61.3,58.0,6.42,6.37,3.92,384.6105255641112,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9460,0.41,62.8,56.0,4.73,4.79,2.99,873.8227560156515,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9461,0.32,63.8,56.0,4.38,4.36,2.79,365.4665173476942,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9462,2.11,62.7,56.0,8.25,8.18,5.14,646.4905856364908,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9463,1.72,60.5,59.0,7.8,7.71,4.69,953.0901536580149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9464,0.3,63.6,55.0,4.26,4.29,2.72,93.88230466973393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9465,1.07,61.3,59.0,6.58,6.64,4.05,212.6391444471777,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9466,2.01,62.3,58.0,8.06,8.11,5.04,923.7978528411682,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9467,0.44,61.8,56.0,4.88,4.93,3.03,507.1487525725384,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9468,2.03,59.6,60.0,8.27,8.21,4.91,785.9178865405421,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9469,0.7,62.3,57.0,5.66,5.7,3.54,725.9968938255662,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9470,0.3,62.4,57.0,4.3,4.32,2.69,937.6016731187348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9471,2.02,62.2,57.0,8.11,8.18,5.07,764.5804948608148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9472,1.7,59.0,58.0,7.77,7.72,4.57,396.0790075513544,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9473,0.4,64.2,57.0,4.66,4.68,3.0,237.0777321158579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9474,0.71,63.0,58.0,5.68,5.72,3.59,283.1587096507557,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9475,1.1,61.6,57.0,6.68,6.64,4.1,954.8773343640886,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9476,0.91,64.0,61.0,6.06,6.13,3.9,704.9367132697076,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9477,1.29,61.9,57.0,6.99,7.04,4.34,88.26300084655281,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9478,0.38,62.2,58.0,4.63,4.57,2.86,810.5686820980964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9479,0.32,61.7,60.0,4.38,4.41,2.71,383.068271631647,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9480,1.26,62.8,58.0,6.89,6.84,4.31,872.2347126393271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9481,0.59,61.7,54.0,5.4,5.46,3.35,525.9860899638184,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9482,0.53,59.9,61.0,5.3,5.25,3.16,966.001461634032,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9483,0.74,61.7,57.0,5.79,5.84,3.59,260.7474949550048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9484,0.61,62.1,55.0,5.42,5.43,3.37,818.856641847944,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9485,0.43,62.0,56.0,4.87,4.84,3.01,180.946383559102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9486,1.01,64.2,58.0,6.24,6.29,4.02,425.276306031914,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9487,0.71,59.5,57.0,5.85,5.88,3.49,390.68836601964665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9488,0.8,61.9,54.0,5.95,6.0,3.7,236.52925422226457,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9489,1.04,61.8,59.0,6.46,6.48,4.0,719.8150399890608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9490,0.91,62.3,60.0,6.15,6.21,3.85,219.66929467687237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9491,1.24,61.6,59.0,6.87,6.9,4.24,208.2790806944902,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9492,0.44,61.9,54.0,4.9,4.95,3.05,234.65893500153055,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9493,0.3,62.5,57.0,4.32,4.29,2.69,321.5460002336536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9494,0.41,61.6,56.0,4.79,4.82,2.96,474.4497387706227,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9495,0.7,61.1,56.0,5.71,5.78,3.51,78.94555427218431,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9496,2.17,59.3,61.0,8.6,8.53,5.08,813.9327357495699,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9497,0.24,60.7,60.0,4.01,4.06,2.45,974.8237995077004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9498,0.41,61.5,55.0,4.8,4.82,2.96,70.1337001534852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9499,0.3,61.5,56.0,4.28,4.34,2.65,711.5840067865612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9500,0.8,62.2,57.0,5.93,5.96,3.7,631.0098447348735,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9501,0.33,60.2,57.0,4.54,4.5,2.72,816.5849709803291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9502,0.51,61.0,56.0,5.2,5.16,3.16,974.4528059447166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9503,0.71,63.3,56.0,5.67,5.64,3.58,671.7229770051091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9504,1.09,62.7,58.0,6.51,6.56,4.1,797.2256187841317,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9505,0.72,63.8,59.0,5.64,5.58,3.58,665.1366329970346,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9506,1.02,63.3,58.0,6.36,6.38,4.03,336.50338750870367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9507,1.01,63.7,60.0,6.3,6.35,4.03,607.4934329408114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9508,1.01,65.1,58.0,6.29,6.21,4.07,476.810644516652,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9509,2.03,59.8,56.0,8.21,8.3,4.94,160.39360792259473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9510,0.51,62.5,58.0,5.09,5.11,3.19,954.3897374096472,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9511,0.31,62.6,57.0,4.35,4.27,2.7,677.1478103449932,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9512,0.96,62.6,60.0,6.26,6.32,3.94,913.223033106186,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9513,0.71,61.3,59.0,5.7,5.76,3.51,292.6829384563613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9514,0.3,63.6,54.0,4.31,4.25,2.72,797.6597991691738,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9515,1.0,62.7,56.0,6.39,6.36,4.0,958.444855375303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9516,2.28,62.4,58.0,8.45,8.35,5.24,713.8019235423791,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9517,0.71,57.0,62.0,5.84,5.87,3.34,964.9581496898098,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9518,0.4,62.0,57.0,4.74,4.78,2.95,112.85104560464244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9519,0.52,61.6,56.0,5.2,5.16,3.18,803.8836252992827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9520,1.11,61.0,59.0,6.67,6.61,4.05,139.71725524589652,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9521,0.51,58.6,58.0,5.22,5.29,3.08,864.5213221552948,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9522,1.01,63.3,58.0,6.3,6.36,4.01,648.0096398857883,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9523,1.13,60.6,60.0,6.67,6.76,4.07,532.4234453174778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9524,0.95,59.3,59.0,6.42,6.46,3.82,498.39223324181927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9525,0.9,59.8,61.0,6.22,6.13,3.69,59.842641086182425,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9526,0.94,58.4,58.0,6.41,6.51,3.77,430.7653565370452,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9527,0.64,60.5,57.0,5.58,5.62,3.39,864.1640576947572,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9528,0.32,57.0,62.0,4.51,4.54,2.58,838.6140041944185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9529,0.32,60.3,60.0,4.44,4.42,2.67,955.70408636213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9530,0.9,58.0,63.0,6.33,6.25,3.65,465.9618591588145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9531,1.26,61.4,55.0,6.96,6.99,4.29,130.51622826404042,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9532,0.5,59.7,59.0,5.18,5.11,3.07,505.426117888861,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9533,0.8,61.4,57.0,5.96,6.0,3.67,656.2769086282813,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9534,1.14,62.3,59.0,6.69,6.64,4.15,935.6238014337824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9535,0.4,58.3,59.0,4.9,4.88,2.85,339.8255230428311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9536,0.92,64.2,58.0,6.11,6.14,3.93,133.72900805365418,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9537,0.9,60.1,60.0,6.22,6.32,3.77,44.80742989049546,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9538,1.09,63.8,60.0,6.57,6.49,4.16,216.1665643826185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9539,0.3,63.3,56.0,4.3,4.26,2.71,88.24414838010163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9540,0.7,62.4,56.0,5.65,5.67,3.53,721.8554148292376,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9541,0.31,63.9,55.0,4.3,4.27,2.74,515.7994154105093,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9542,0.54,61.9,54.0,5.23,5.25,3.24,85.870830613906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9543,0.5,59.4,60.0,5.14,5.16,3.06,285.72050866906574,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9544,0.7,61.0,56.0,5.75,5.78,3.52,874.0074480449764,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9545,0.4,61.2,58.0,4.74,4.86,2.94,311.8616554815459,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
